2018-12-30,96,Brett Gauthier,Coates Creek,0,0,0,0
2017-03-01,0,Jamie Murphy,Herbtown,5,1,6,4
2016-03-01,0,Jamie Murphy,Herbtown,5,8,13,10
2017-03-01,0,Jared Singleton,Herbtown,0,3,3,2
2016-03-01,0,Jared Singleton,Herbtown,0,3,3,6
2015-03-01,0,Jared Singleton,Herbtown,1,4,5,0
2014-03-01,0,Jared Singleton,Belarus,7,3,10,4
2013-03-01,0,Jarid Ross,Belarus,0,5,5,6
2012-03-01,0,Jarid Ross,Belarus,0,3,3,2
2017-03-01,0,Jason Gardner,Cashtown,2,5,7,0
2016-03-01,0,Jason Gardner,Cashtown,5,4,9,0
2013-03-01,0,Jason Gardner,Cashtown,1,3,4,0
2013-03-01,0,Jason Henry,null,0,0,0,0
2012-03-01,0,Jason Henry,null,1,1,2,2
2017-03-01,0,Jason MacNicol,Coates Creek,0,0,0,0
2012-03-01,0,Jason Murphy,null,6,6,12,4
2017-03-01,0,Jason Whyte,Herbtown,0,0,0,0
2013-03-01,0,Jay Geneau,Herbtown,0,0,0,0
2011-03-01,0,Jay Geneau,Herbtown,0,0,0,0
2015-03-01,0,Jay Geneau ,Herbtown,0,1,1,0
2014-03-01,0,Jay Geneau ,Herbtown,0,1,1,2
2012-03-01,0,Jay Geneau ,Herbtown,0,1,1,2
2017-03-01,0,Jean-Paul Laferriere,Stayner,1,3,4,2
2016-03-01,0,Jean-Paul Laferriere,Stayner,1,1,2,0
2015-03-01,0,Jean-Paul Laferriere,Stayner,3,3,6,4
2014-03-01,0,Jean-Paul Laferriere,Stayner,1,3,4,0
2013-03-01,0,Jean-Paul Laferriere,Stayner,2,5,7,0
2012-03-01,0,Jean-Paul Laferriere,Stayner,2,6,8,2
2017-03-01,0,Jeff Coates ,Belarus,2,7,9,0
2016-03-01,0,Jeff Coates ,Belarus,2,6,8,0
2015-03-01,0,Jeff Coates ,Belarus,1,14,15,0
2014-03-01,0,Jeff Coates ,Belarus,2,9,11,0
2013-03-01,0,Jeff Coates ,Belarus,2,7,9,0
2012-03-01,0,Jeff Coates ,Belarus,3,13,16,2
2011-03-01,0,Jeff Coates ,Belarus,7,17,24,6
2016-03-01,0,Jeff Eichenberber,Stayner,6,9,15,4
2015-03-01,0,Jeff Eichenberber,Stayner,12,3,15,0
2014-03-01,0,Jeff Fawcett,Stayner,12,13,25,0
2013-03-01,0,Jeff Fawcett,Stayner,36,10,46,2
2012-03-01,0,Jeff Fawcett,Stayner,34,8,42,4
2017-03-01,0,Jeff Scott,Belarus,29,9,38,6
2016-03-01,0,Jeff Scott,Belarus,26,12,38,0
2013-03-01,0,Jeff Scott,Belarus,23,15,38,2
2012-03-01,0,Jeff Scott,Belarus,32,15,47,6
2011-03-01,0,Jeff Scott,Belarus,39,9,48,4
2013-03-01,0,Jeff Smith,Garner,12,8,20,4
2012-03-01,0,Jeff Smith,Herbtown,9,13,22,0
2011-03-01,0,Jeff Smith,null,11,6,17,0
2016-03-01,0,Jeff Snyder,Cashtown,10,7,17,4
2015-03-01,0,Jeff Snyder,Cashtown,10,13,23,2
2013-03-01,0,Jeff Williams,Garner,3,1,4,0
2012-03-01,0,Jeff Williams,Herbtown,2,0,2,0
2011-03-01,0,Jeff Williams,null,2,0,2,0
2015-03-01,0,Jeff Williams ,Herbtown,0,3,3,18
2014-03-01,0,Jeff Williams ,Herbtown,0,0,0,0
2017-03-01,0,Jeremy Lightheart,Stayner,1,10,11,10
2017-03-01,0,Jeremy Ridley,Coates Creek,5,12,17,2
2017-03-01,0,Jeremy Van Severen,Coates Creek,0,2,2,0
2016-03-01,0,Jeremy Van Severen,Coates Creek,0,0,0,2
2015-03-01,0,Jeremy Van Severen,Coates Creek,0,0,0,2
2014-03-01,0,Jeremy Van Severen,Coates Creek,0,2,2,4
2013-03-01,0,Jeremy Van Severen,Coates Creek,0,1,1,0
2012-03-01,0,Jeremy Van Severen,Coates Creek,0,0,0,0
2011-03-01,0,Jesse Hubbert,Belarus,5,6,11,0
2013-03-01,0,Jesse Kenwell,null,0,0,0,0
2012-03-01,0,Jesse Kenwell,null,0,0,0,0
2011-03-01,0,Jesse Kenwell,null,1,2,3,0
2013-03-01,0,Jesse Metheral,Coates Creek,10,6,16,6
2012-03-01,0,Jesse Metheral,Coates Creek,16,7,23,16
2015-03-01,0,Jesse Metheral,Belarus,15,11,26,0
2014-03-01,0,Jesse Metheral,Coates Creek,12,13,25,12
2011-03-01,0,Jim Boyd,null,2,2,4,6
2013-03-01,0,Jim Malcom,Coates Creek,5,7,12,24
2012-03-01,0,Jim Malcom,Coates Creek,0,1,1,0
2015-03-01,0,Jim Malcom,Coates Creek,5,6,11,4
2014-03-01,0,Jim Malcom,Coates Creek,3,5,8,10
2017-03-01,0,Joe Degroot,Belarus,3,6,9,2
2016-03-01,0,Joe Degroot,Belarus,1,11,12,2
2015-03-01,0,Joe Degroot,Belarus,2,4,6,0
2014-03-01,0,Joe Degroot,Belarus,6,6,12,0
2013-03-01,0,Joe Degroot,Belarus,3,4,7,0
2012-03-01,0,Joe Degroot,Belarus,3,6,9,0
2011-03-01,0,Joe Degroot,Belarus,13,10,23,0
2012-03-01,0,John Frederick,null,2,8,10,16
2017-03-01,0,John Millsap ,Cashtown,5,11,16,0
2016-03-01,0,John Millsap ,Cashtown,8,7,15,0
2015-03-01,0,John Millsap ,Cashtown,17,8,25,2
2014-03-01,0,John Millsap ,Cashtown,17,11,28,10
2013-03-01,0,John Millsap ,Cashtown,4,8,12,4
2012-03-01,0,John Millsap ,Cashtown,6,2,8,0
2011-03-01,0,John Millsap ,Cashtown,3,6,9,2
2017-03-01,0,John Nuttley,Belarus,0,4,4,6
2016-03-01,0,John Nuttley,Belarus,1,7,8,2
2015-03-01,0,John Nuttley,Belarus,1,4,5,4
2014-03-01,0,John Nuttley,Belarus,1,3,4,0
2013-03-01,0,John Nuttley,Belarus,1,5,6,2
2012-03-01,0,John Nuttley,Belarus,0,2,2,2
2011-03-01,0,John Nuttley,Belarus,0,1,1,2
2017-03-01,0,John Palmer,Belarus,7,9,16,4
2016-03-01,0,John Palmer,Belarus,4,1,5,2
2015-03-01,0,John Palmer,Belarus,4,3,7,0
2014-03-01,0,John Palmer,Belarus,6,4,10,2
2017-03-01,0,John Patterson,Stayner,9,12,21,4
2016-03-01,0,John Patterson,Stayner,16,10,26,6
2012-03-01,0,John VanLarr,null,0,1,1,6
2017-03-01,0,Jordan McColl,New Lowell,9,13,22,6
2016-03-01,0,Jordan McColl,New Lowell,13,12,25,6
2015-03-01,0,Jordan McColl,New Lowell,7,7,14,6
2014-03-01,0,Jordan McColl,New Lowell,9,10,19,4
2013-03-01,0,Jordan McColl,New Lowell,19,13,32,2
2016-03-01,0,Josh Franks,Belarus,2,1,3,2
2013-03-01,0,Josh Harting,null,5,9,14,4
2012-03-01,0,Josh Harting,null,11,12,23,14
2011-03-01,0,Josh Harting,null,6,8,14,2
2017-03-01,0,Josh Horner,Belarus,0,3,3,4
2017-03-01,0,Josh Scutter,Coates Creek,12,11,23,0
2017-03-01,0,Josh Shepley,Cashtown,3,3,6,2
2017-03-01,0,Justin Bodiam,Belarus,12,14,26,2
2017-03-01,0,Justin Davidson,Herbtown,0,3,3,2
2012-03-01,0,Keenan Hughson,Cashtown,9,13,22,4
2011-03-01,0,Keenan Hughson,null,8,15,23,0
2017-03-01,0,Keiven Campbell,Herbtown,3,1,4,0
2017-03-01,0,Kent McKenzie,Stayner,0,2,2,0
2016-03-01,0,Kent McKenzie,Stayner,0,2,2,0
2015-03-01,0,Kent McKenzie,Stayner,0,2,2,0
2014-03-01,0,Kent McKenzie,Stayner,1,3,4,0
2013-03-01,0,Kent McKenzie,Stayner,2,7,9,8
2012-03-01,0,Kent McKenzie,Stayner,4,7,11,6
2016-03-01,0,Kevin Campbell,Herbtown,3,5,8,2
2017-03-01,0,Kevin Lowe,New Lowell,8,4,12,12
2016-03-01,0,Kevin Lowe,New Lowell,16,7,23,6
2015-03-01,0,Kevin Lowe,New Lowell,10,4,14,14
2014-03-01,0,Kevin Lowe,New Lowell,11,3,14,6
2017-03-01,0,Kyle Coker,Herbtown,1,4,5,2
2014-03-01,0,Kyle Coker,Stayner,3,3,6,4
2013-03-01,0,Kyle Coker,Stayner,7,8,15,4
2012-03-01,0,Kyle Coker,Stayner,4,6,10,4
2017-03-01,0,Kyle Lafreniere,Coates Creek,13,6,19,0
2017-03-01,0,Kyle Simpson,Coates Creek,11,4,15,2
2016-03-01,0,Kyle Weston,Coates Creek,32,12,44,2
2017-03-01,0,Lonny Smith,Herbtown,2,3,5,4
2016-03-01,0,Lonny Smith,Herbtown,4,5,9,10
2015-03-01,0,Lonny Smith,Herbtown,8,7,15,6
2014-03-01,0,Lonny Smith,Herbtown,10,8,18,12
2013-03-01,0,Lonny Smith,Herbtown,4,3,7,2
2012-03-01,0,Lonny Smith,Herbtown,3,3,6,0
2013-03-01,0,Luke Roy,Belarus,1,1,2,0
2012-03-01,0,Luke Roy,Belarus,2,2,4,0
2011-03-01,0,Luke Roy,Belarus,3,9,12,0
2014-03-01,0,Mack Morrish,Herbtown,10,12,22,14
2013-03-01,0,Mack Morrish,Herbtown,7,7,14,8
2012-03-01,0,Mack Morrish,Herbtown,10,9,19,6
2015-03-01,0,Mark David Shave,Herbtown,1,0,1,0
2014-03-01,0,Mark Stephens,New Lowell,0,4,4,0
2013-03-01,0,Mark Stephens,New Lowell,3,7,10,4
2012-03-01,0,Mark Stephens,New Lowell,7,4,11,12
2011-03-01,0,Mark Stephens,New Lowell,5,11,16,6
2013-03-01,0,MarkDavid Shave,Herbtown,5,6,11,4
2012-03-01,0,MarkDavid Shave,Herbtown,11,12,23,0
2011-03-01,0,MarkDavid Shave,Herbtown,6,11,17,4
2014-03-01,0,MarkDavid Shave ,Herbtown,6,4,10,0
2016-03-01,0,Mat McGill,Belarus,6,2,8,0
2015-03-01,0,Mat McGill,Belarus,3,1,4,2
2014-03-01,0,Mat McGill,Belarus,3,3,6,0
2017-03-01,0,Matt Bell,Cashtown,0,0,0,0
2017-03-01,0,Matt Lemmon,Cashtown,8,6,14,6
2016-03-01,0,Matt Lemmon,Cashtown,7,9,16,8
2015-03-01,0,Matt Lemmon,Cashtown,4,9,13,12
2014-03-01,0,Matt Lemmon,Cashtown,4,9,13,10
2013-03-01,0,Matt Lemmon,Cashtown,10,5,15,10
2012-03-01,0,Matt Lemmon,Cashtown,12,8,20,6
2011-03-01,0,Matt Lemmon,Cashtown,20,10,30,16
2013-03-01,0,Micheal Collins,null,0,4,4,0
2012-03-01,0,Micheal Collins,null,0,4,4,2
2017-03-01,0,Mike Foster,Stayner,3,5,8,2
2016-03-01,0,Mike Foster,Stayner,2,9,11,12
2015-03-01,0,Mike Foster,Stayner,3,8,11,4
2014-03-01,0,Mike Foster,Stayner,2,4,6,8
2013-03-01,0,Mike Foster,Stayner,10,10,20,6
2012-03-01,0,Mike Foster,Stayner,1,11,12,6
2011-03-01,0,Mike Foster,Stayner,4,11,15,4
2016-03-01,0,Mike Guignard ,Belarus,8,10,18,0
2015-03-01,0,Mike Guignard ,Belarus,12,7,19,0
2014-03-01,0,Mike Guignard ,Belarus,7,5,12,2
2013-03-01,0,Mike Guignard ,Belarus,16,7,23,2
2012-03-01,0,Mike Guignard ,Belarus,10,9,19,2
2011-03-01,0,Mike Guignard ,Belarus,5,10,15,2
2016-03-01,0,Mike Hannon,Herbtown,0,0,0,4
2017-03-01,0,Mike Hughes,Stayner,0,2,2,0
2016-03-01,0,Mike Hughes,Stayner,0,5,5,2
2015-03-01,0,Mike Hughes,Stayner,3,0,3,0
2014-03-01,0,Mike Hughes,Stayner,1,4,5,4
2013-03-01,0,Mike Hughes,Stayner,3,3,6,2
2012-03-01,0,Mike Hughes,Stayner,2,5,7,2
2017-03-01,0,Mike Robins,Herbtown,5,3,8,2
2013-03-01,0,Mike Robins,Herbtown,9,6,15,2
2012-03-01,0,Mike Robins,Herbtown,5,11,16,10
2011-03-01,0,Mike Robins,Herbtown,7,4,11,0
2016-03-01,0,Mike Robins ,Herbtown,9,5,14,0
2015-03-01,0,Mike Robins ,Herbtown,2,8,10,4
2014-03-01,0,Mike Robins ,Herbtown,4,9,13,2
2017-03-01,0,Nathan Pile,Belarus,16,9,25,2
2016-03-01,0,Paul Curran,New Lowell,0,2,2,0
2015-03-01,0,Paul Curran,New Lowell,0,1,1,0
2014-03-01,0,Paul Curran,New Lowell,0,0,0,0
2013-03-01,0,Paul Curran,New Lowell,5,10,15,0
2012-03-01,0,Paul Curran,New Lowell,1,0,1,4
2017-03-01,0,Paul Curran ,New Lowell,0,0,0,0
2013-03-01,0,Paul McCartney,New Lowell,1,0,1,2
2012-03-01,0,Paul McCartney,New Lowell,0,2,2,4
2011-03-01,0,Paul McCartney,New Lowell,3,7,10,6
2016-03-01,0,Paul McCartney ,New Lowell,0,0,0,0
2015-03-01,0,Paul McCartney ,New Lowell,0,0,0,0
2014-03-01,0,Paul McCartney ,New Lowell,0,0,0,0
2015-03-01,0,Paul Nicholson,Coates Creek,1,6,7,14
2014-03-01,0,Paul Nicholson,Coates Creek,1,4,5,12
2013-03-01,0,Paul Nicholson,Coates Creek,1,3,4,2
2012-03-01,0,Paul Nicholson,Coates Creek,4,3,7,10
2017-03-01,0,Pete Polasek,Stayner,3,7,10,2
2016-03-01,0,Pete Polasek,Stayner,2,3,5,8
2015-03-01,0,Pete Polasek,Stayner,4,7,11,0
2014-03-01,0,Pete Polasek,Stayner,2,3,5,4
2013-03-01,0,Pete Polasek,Stayner,3,7,10,4
2013-03-01,0,Pete Smith,New Lowell,1,2,3,0
2012-03-01,0,Pete Smith,New Lowell,5,5,10,0
2011-03-01,0,Pete Smith,New Lowell,0,9,9,2
2017-03-01,0,Pete Walker,Stayner,0,0,0,0
2016-03-01,0,Pete Walker,Stayner,11,7,18,4
2015-03-01,0,Pete Walker,Stayner,4,11,15,6
2017-03-01,0,Pete Wilson,New Lowell,5,1,6,0
2016-03-01,0,Pete Wilson,New Lowell,1,3,4,0
2015-03-01,0,Pete Wilson,New Lowell,3,0,3,0
2014-03-01,0,Pete Wilson,New Lowell,4,6,10,2
2017-03-01,0,Randy Jeffries,Coates Creek,2,1,3,0
2013-03-01,0,Rich Gill,New Lowell,5,4,9,2
2012-03-01,0,Rich Gill,New Lowell,2,3,5,4
2011-03-01,0,Rich Gill,New Lowell,2,5,7,2
2017-03-01,0,Richard Gauthier,Coates Creek,2,14,16,12
2016-03-01,0,Richard Gauthier,Coates Creek,2,12,14,8
2015-03-01,0,Richard Gauthier,Coates Creek,4,9,13,12
2014-03-01,0,Richard Gauthier,Coates Creek,9,12,21,18
2013-03-01,0,Richard Gauthier,Coates Creek,11,5,16,10
2016-03-01,0,Rick Darryl,Herbtown,23,10,33,2
2016-03-01,0,Rick Metheral,Coates Creek,1,5,6,8
2015-03-01,0,Rick Metheral,Coates Creek,2,2,4,0
2014-03-01,0,Rick Metheral,Coates Creek,3,5,8,4
2013-03-01,0,Rick Metheral,Coates Creek,1,3,4,0
2012-03-01,0,Rick Metheral,Coates Creek,1,9,10,6
2017-03-01,0,Ricky Darell,Herbtown,14,15,29,0
2013-03-01,0,Rob Kingham,null,12,6,18,16
2012-03-01,0,Rob Kingham,null,9,5,14,12
2011-03-01,0,Rob Kingham,null,10,7,17,10
2017-03-01,0,Ryan Lightheart,Stayner,0,0,0,0
2016-03-01,0,Ryan Lightheart,Stayner,0,0,0,0
2015-03-01,0,Ryan Lightheart,Stayner,0,0,0,0
2014-03-01,0,Ryan Lightheart,Stayner,0,1,1,0
2013-03-01,0,Ryan Lightheart,Stayner,0,0,0,0
2012-03-01,0,Ryan Lightheart,Stayner,0,0,0,2
2017-03-01,0,Ryan McCartney ,New Lowell,2,6,8,4
2016-03-01,0,Ryan McCartney ,New Lowell,2,9,11,10
2015-03-01,0,Ryan McCartney ,New Lowell,3,7,10,4
2014-03-01,0,Ryan McCartney ,New Lowell,1,4,5,2
2013-03-01,0,Ryan McCartney ,New Lowell,1,3,4,2
2012-03-01,0,Ryan McCartney ,New Lowell,5,7,12,4
2011-03-01,0,Ryan McCartney ,New Lowell,4,3,7,2
2017-03-01,0,Scott Bone,Stayner,1,1,2,8
2016-03-01,0,Scott Bone,Stayner,3,5,8,12
2015-03-01,0,Scott Bone,Stayner,0,2,2,8
2014-03-01,0,Scott Bone,Stayner,1,5,6,2
2017-03-01,0,Scott Holmes,Coates Creek,3,3,6,0
2016-03-01,0,Scott Holmes,Coates Creek,0,6,6,4
2015-03-01,0,Scott Holmes,Coates Creek,3,3,6,6
2014-03-01,0,Scott Holmes,Coates Creek,7,7,14,6
2013-03-01,0,Scott Holmes,Coates Creek,3,8,11,4
2012-03-01,0,Scott Holmes,Coates Creek,2,2,4,4
2017-03-01,0,Scott Kelly,Coates Creek,4,9,13,6
2016-03-01,0,Scott Kelly,Coates Creek,0,7,7,10
2013-03-01,0,Sean Corbiel,null,0,2,2,0
2012-03-01,0,Sean Corbiel,null,13,11,24,0
2017-03-01,0,Sean Hayward,Herbtown,2,1,3,4
2016-03-01,0,Sean Hayward,Herbtown,1,2,3,6
2015-03-01,0,Sean Hayward,Herbtown,5,8,13,2
2014-03-01,0,Sean Hayward,Herbtown,2,10,12,10
2013-03-01,0,Sean Hayward,Herbtown,1,6,7,14
2012-03-01,0,Sean Hayward,Herbtown,2,7,9,8
2011-03-01,0,Sean Hayward,Herbtown,9,3,12,4
2011-03-01,0,Sean Marles,Belarus,4,4,8,2
2014-03-01,0,Shane Guignard,Belarus,7,4,11,0
2012-03-01,0,Shane Guignard,Belarus,3,7,15,2
2011-03-01,0,Shane Guignard,Belarus,8,10,18,0
2017-03-01,0,Shane Walker,Belarus,0,0,0,0
2016-03-01,0,Shane Walker,Belarus,7,6,13,6
2015-03-01,0,Shane Walker,Belarus,5,4,9,2
2017-03-01,0,Shawn Gillespie,Cashtown,1,5,6,4
2016-03-01,0,Shawn Gillespie,Cashtown,2,3,5,0
2015-03-01,0,Shawn Gillespie,Cashtown,2,6,8,0
2014-03-01,0,Shawn Gillespie,Cashtown,0,2,2,4
2017-03-01,0,Shawn Hughson ,Cashtown,2,3,5,2
2016-03-01,0,Shawn Hughson ,Cashtown,1,9,10,4
2015-03-01,0,Shawn Hughson ,Cashtown,6,4,10,4
2014-03-01,0,Shawn Hughson ,Cashtown,2,8,10,6
2013-03-01,0,Shawn Hughson ,Cashtown,1,7,8,6
2012-03-01,0,Shawn Hughson ,Cashtown,1,13,14,6
2011-03-01,0,Shawn Hughson ,Cashtown,7,9,16,2
2017-03-01,0,Shawn Marles,Belarus,1,6,7,2
2013-03-01,0,Shawn Marles,Belarus,2,4,6,0
2012-03-01,0,Shawn Marles,Belarus,1,8,9,2
2017-03-01,0,Sparky Duits,Herbtown,3,13,16,8
2016-03-01,0,Sparky Duits,Herbtown,6,14,20,6
2015-03-01,0,Sparky Duits,Herbtown,5,10,15,0
2014-03-01,0,Sparky Duits,Herbtown,7,9,16,0
2013-03-01,0,Sparky Duits,Herbtown,5,9,14,2
2012-03-01,0,Sparky Duits,Herbtown,9,14,23,8
2012-03-01,0,Spencer Beelen,null,0,0,0,0
2011-03-01,0,Steve Creet,null,0,3,3,4
2011-03-01,0,Steve Hepburn,null,3,4,7,4
2017-03-01,0,Steve Martin,Belarus,8,11,19,2
2016-03-01,0,Steve Martin,Belarus,7,5,12,8
2015-03-01,0,Steve Martin,Belarus,7,9,16,4
2014-03-01,0,Steve Martin,Belarus,7,12,19,8
2013-03-01,0,Steve Martin,Belarus,11,7,18,2
2016-03-01,0,Steve Maxwell,Coates Creek,1,3,4,0
2016-03-01,0,Taylor Wadeson,Cashtown,0,0,0,0
2015-03-01,0,Taylor Wadeson,Cashtown,0,0,0,0
2013-03-01,0,Taylor Wadeson,Cashtown,3,6,9,2
2012-03-01,0,Taylor Wadeson,Cashtown,4,1,5,8
2012-03-01,0,Thomas Reddick,null,2,5,7,4
2013-03-01,0,Tim Buchanan,null,1,2,3,2
2012-03-01,0,Tim Buchanan,null,2,3,5,6
2016-03-01,0,Tim Talbot,Coates Creek,3,6,9,0
2015-03-01,0,Tim Talbot,Coates Creek,9,7,16,2
2014-03-01,0,Tim Talbot,Coates Creek,13,9,22,4
2013-03-01,0,Tim Talbot,Coates Creek,3,3,6,4
2017-03-01,0,Tim Talbot ,Coates Creek,5,3,8,2
2017-03-01,0,Trent Campbell,Stayner,0,4,4,2
2016-03-01,0,Trent Campbell,Stayner,0,3,3,2
2015-03-01,0,Trent Campbell,Stayner,0,4,4,2
2016-03-01,0,Tristan Cabral,Belarus,4,4,8,2
2015-03-01,0,Tristan Cabral,Belarus,9,2,11,4
2014-03-01,0,Tristan Cabral,Belarus,15,9,24,10
2013-03-01,0,Tristan Cabral,Belarus,10,2,12,10
2012-03-01,0,Tristan Cabral,Belarus,13,11,24,2
2011-03-01,0,Tristan Cabral,Belarus,24,18,42,2
2015-03-01,0,Tristan Zegil,Belarus,10,7,17,4
2014-03-01,0,Tristan Zegil,Belarus,8,9,17,4
2017-03-01,0,Tyler Barrett,Coates Creek,2,13,15,2
2016-03-01,0,Tyler Barrett,Coates Creek,7,9,16,8
2018-12-30,0,Tyler Bohan,Belarus,0,0,0,0
2011-03-01,0,Tyler Branson,null,2,2,4,0
2017-03-01,0,Wade Marsh,Belarus,1,5,6,2
2016-03-01,0,Wade Marsh,Belarus,3,6,9,16
2015-03-01,0,Wade Marsh,Belarus,1,6,7,8
2014-03-01,0,Wade Marsh,Belarus,3,10,13,10
2013-03-01,0,Wade Marsh,Belarus,6,4,10,16
2012-03-01,0,Wade Marsh,Belarus,7,14,21,6
2011-03-01,0,Wade Marsh,Belarus,4,7,11,10
2017-03-01,0,Walt Rowbotham,Cashtown,12,7,19,0
2016-03-01,0,Walt Rowbotham,Cashtown,7,8,15,0
2015-03-01,0,Walt Rowbotham,Cashtown,7,7,14,2
2014-03-01,0,Walt Rowbotham,Cashtown,6,9,15,2
2017-03-01,0,Wes Miller,Stayner,6,13,19,14
2016-03-01,0,Wes Miller,Stayner,11,6,17,18
2015-03-01,0,Wes Miller,Stayner,4,6,10,6
2014-03-01,0,Wes Miller,Stayner,9,7,16,12